Customer ID,frequency,monetary,last_purchase,distinct_products,recency_days,will_return_90d
16772,1,1696.95,2010-10-12 13:19:00,47,332,0
16773,1,111.9,2010-09-29 15:47:00,15,345,1
16774,4,677.9,2011-08-15 12:57:00,27,25,1
16775,13,2303.88,2011-08-09 15:12:00,114,31,1
16776,1,220.97,2010-10-20 12:13:00,48,325,1
16777,2,983.3100000000001,2011-03-27 14:34:00,82,166,1
16778,1,93.18,2011-03-10 15:21:00,5,183,1
16779,19,8553.45,2011-08-25 10:32:00,182,16,1
16780,3,596.4,2011-08-31 16:09:00,73,9,0
16781,1,311.25,2010-12-02 14:26:00,17,281,0
16782,18,5673.21,2011-07-24 15:23:00,310,47,1
16783,1,391.95,2010-09-29 11:53:00,25,346,0
16784,2,469.21,2010-11-28 11:57:00,89,286,1
16785,1,533.78,2010-10-26 10:36:00,35,319,0
16786,1,51.84,2010-11-11 08:25:00,1,303,0
16787,2,330.27000000000004,2010-11-07 11:01:00,21,307,0
16788,3,1129.35,2011-08-08 14:53:00,209,32,0
16791,8,1682.16,2011-08-09 13:22:00,200,31,1
16792,3,256.27,2011-03-02 14:41:00,31,191,0
16794,6,945.4,2011-08-23 13:51:00,137,17,1
16795,2,1454.59,2010-12-09 14:08:00,206,274,0
16797,2,785.79,2010-11-11 19:14:00,158,302,0
16799,2,452.78000000000003,2010-10-03 14:28:00,81,341,0
16801,4,1594.23,2011-06-29 15:33:00,72,72,0
16804,1,118.05,2011-03-14 15:48:00,19,179,1
16805,2,460.59000000000003,2011-06-19 11:23:00,94,83,0
16806,4,762.16,2011-08-28 15:27:00,68,12,0
16807,3,1121.59,2011-07-20 12:00:00,57,52,0
16808,2,288.42,2011-09-01 19:34:00,21,8,0
16809,4,646.79,2011-07-26 14:24:00,64,45,1
16810,2,842.04,2011-05-31 15:32:00,34,101,0
16812,4,2392.0,2010-12-14 12:35:00,98,270,0
16813,7,1146.84,2011-09-04 11:12:00,200,6,1
16814,20,6019.9,2011-08-23 11:51:00,130,18,1
16815,1,172.9,2010-09-12 10:59:00,31,363,0
16816,4,417.06,2011-08-28 14:16:00,28,12,0
16817,11,2135.38,2011-06-07 10:05:00,90,95,1
16818,9,2528.4700000000003,2011-09-07 14:40:00,132,2,1
16820,1,497.61,2011-09-05 12:06:00,26,5,0
16821,1,113.35,2010-11-23 10:04:00,7,291,0
16823,4,1324.01,2011-04-26 15:00:00,89,136,0
16824,2,448.5,2011-06-28 13:36:00,24,73,1
16825,3,1007.11,2011-06-07 09:44:00,34,95,1
16827,3,283.13,2010-11-11 14:04:00,5,302,0
16828,2,128.5,2011-09-07 15:10:00,8,2,0
16829,2,513.32,2011-07-06 10:48:00,25,66,0
16830,1,401.20000000000005,2010-09-23 12:37:00,24,352,1
16832,4,306.61,2011-06-08 15:36:00,14,93,0
16833,4,1660.92,2011-03-25 08:53:00,62,169,1
16834,1,413.46,2011-04-26 09:37:00,24,137,0
16835,3,358.35,2011-08-03 13:50:00,21,37,0
16836,2,401.07,2011-08-15 12:38:00,20,26,1
16837,9,1911.74,2011-07-05 10:06:00,77,67,1
16838,2,588.85,2011-05-26 13:13:00,24,106,0
16839,26,13483.220000000001,2011-08-22 10:42:00,113,19,1
16841,6,1905.16,2011-07-25 13:06:00,106,46,1
16842,3,1264.19,2011-08-31 10:42:00,45,10,0
16843,18,10684.37,2011-09-07 10:56:00,216,3,1
16848,3,1130.2,2010-11-28 12:38:00,64,286,1
16849,1,124.57,2011-06-06 09:16:00,8,96,0
16850,1,332.41,2011-01-10 11:09:00,19,243,0
16852,1,113.06,2011-06-16 15:49:00,7,85,1
16854,1,118.15,2010-10-18 16:31:00,5,326,0
16856,2,323.09000000000003,2010-10-18 11:54:00,15,327,1
16857,1,352.8,2010-09-23 10:49:00,11,352,0
16858,2,797.7900000000001,2010-12-06 09:52:00,17,278,0
16859,4,1445.74,2011-07-18 12:19:00,62,54,0
16860,1,431.3,2010-09-13 10:05:00,7,362,0
16861,3,706.23,2011-07-04 15:38:00,38,67,1
16863,2,495.72,2010-12-08 08:58:00,27,276,1
16864,1,297.53,2010-10-01 16:16:00,15,343,0
16865,1,130.95,2010-11-03 11:34:00,15,311,0
16866,3,207.74,2011-07-22 10:06:00,10,50,0
16868,2,200.66,2010-11-10 13:17:00,24,303,0
16869,2,387.68,2011-06-27 12:16:00,56,75,1
16871,4,2037.82,2011-05-13 11:44:00,104,120,1
16872,4,882.34,2011-08-26 15:38:00,8,14,1
16873,5,5541.25,2011-08-04 15:33:00,122,36,1
16874,1,209.89000000000001,2010-11-25 13:08:00,31,288,0
16875,6,1450.26,2011-07-18 11:41:00,66,54,1
16876,1,136.01,2010-11-01 11:59:00,32,313,0
16877,2,188.98,2011-07-10 16:18:00,46,61,1
16880,6,1093.1200000000001,2011-09-01 11:22:00,92,9,1
16882,2,215.70000000000002,2011-04-14 14:36:00,15,148,1
16883,2,272.48,2011-06-05 12:51:00,33,96,0
16885,2,412.14,2010-12-17 17:23:00,66,266,1
16887,1,246.01999999999998,2010-11-04 11:29:00,31,310,1
16888,1,116.89,2010-11-04 12:39:00,20,310,0
16889,4,1877.11,2011-05-29 11:05:00,128,104,0
16891,3,515.79,2011-09-05 11:31:00,111,5,1
16892,1,102.97999999999999,2011-06-09 11:35:00,20,93,1
16893,2,249.89000000000001,2010-12-08 12:06:00,80,276,0
16895,1,340.15,2010-09-27 11:13:00,27,348,1
16897,2,289.78,2011-02-13 15:02:00,37,208,0
16898,3,505.31,2011-06-15 13:35:00,151,86,1
16899,5,934.89,2011-07-13 11:33:00,88,59,1
16902,1,1706.88,2011-08-15 14:17:00,43,25,0
16903,2,678.55,2010-11-24 14:55:00,107,289,1
16904,19,3970.16,2011-09-06 12:25:00,437,4,1
16905,6,1510.1,2011-04-17 11:30:00,67,146,1
16906,4,900.96,2011-06-06 09:04:00,92,96,1
16907,7,1096.47,2011-07-14 17:44:00,88,57,1
16910,1,111.78,2011-09-09 14:14:00,52,0,1
16912,9,2717.67,2011-07-28 14:35:00,88,43,1
16913,1,113.44,2011-02-22 12:56:00,8,199,0
16915,6,772.84,2011-08-04 13:03:00,32,36,1
16916,3,536.04,2010-12-02 13:14:00,100,281,1
16917,1,391.52,2011-03-08 11:55:00,9,186,0
16918,4,1268.77,2011-09-05 13:50:00,118,4,1
16919,21,4457.42,2011-07-06 13:35:00,201,65,0
16920,1,355.45,2010-10-24 14:07:00,23,320,0
16921,1,113.47,2010-09-23 14:08:00,10,351,1
16923,20,7524.9800000000005,2011-09-01 14:29:00,290,8,1
16926,1,230.25,2010-12-03 13:42:00,14,280,0
16927,3,543.05,2011-08-16 11:10:00,5,25,0
16928,25,3326.2799999999997,2011-09-06 13:29:00,129,3,1
16929,2,428.88,2011-08-04 12:13:00,23,37,1
16931,16,3374.68,2011-08-28 14:28:00,365,12,1
16932,1,147.09,2010-10-12 14:14:00,39,332,1
16933,4,955.07,2011-04-14 13:33:00,67,148,1
16934,1,378.5,2010-11-21 11:39:00,23,293,1
16935,3,530.86,2010-11-23 09:16:00,55,291,0
16936,1,286.39,2010-11-19 11:54:00,81,295,1
16938,5,3975.2700000000004,2011-06-13 11:24:00,339,89,1
16940,3,2885.83,2011-06-23 13:13:00,207,78,1
16942,7,1439.44,2011-07-26 12:57:00,115,45,1
16943,3,816.73,2011-05-12 11:57:00,23,121,0
16945,17,4390.09,2011-09-02 09:48:00,137,8,1
16946,1,186.1,2010-11-21 14:06:00,12,292,0
16947,1,406.48,2011-04-18 09:38:00,21,145,0
16948,4,473.92,2011-07-24 12:46:00,16,48,0
16949,4,893.75,2011-06-07 10:34:00,32,95,1
16950,4,1510.01,2011-08-07 13:30:00,54,33,1
16951,3,1277.75,2011-07-28 12:05:00,73,44,0
16952,3,285.19,2011-08-22 13:03:00,29,18,0
16954,7,2114.19,2011-08-07 10:55:00,44,34,1
16955,4,518.67,2011-06-08 10:36:00,18,94,0
16957,2,416.64,2011-04-14 13:56:00,15,148,0
16958,1,778.49,2010-09-30 14:25:00,69,344,0
16960,4,931.1800000000001,2011-04-01 11:54:00,148,162,1
16961,2,632.51,2011-08-15 13:46:00,43,25,0
16962,1,251.04,2010-10-26 11:36:00,15,319,0
16963,1,110.55000000000001,2011-06-05 13:48:00,7,96,0
16965,1,201.19,2011-04-27 12:08:00,26,136,0
16966,4,1486.56,2011-06-22 15:06:00,8,79,1
16967,1,319.02,2011-06-03 14:24:00,21,98,0
16968,1,253.31,2011-08-24 10:51:00,15,17,1
16969,2,478.96,2011-07-28 13:54:00,32,43,1
16972,1,472.05,2010-11-22 10:59:00,42,292,0
16973,1,127.0,2010-11-18 13:56:00,6,295,0
16975,1,574.64,2010-10-12 17:53:00,28,332,0
16976,1,251.51999999999998,2011-03-17 16:33:00,2,176,0
16977,1,135.7,2010-11-09 13:17:00,9,304,0
16979,5,1563.39,2011-07-15 08:59:00,44,57,1
16980,3,1422.83,2011-03-29 16:36:00,91,164,0
16983,9,2770.01,2011-09-04 11:00:00,133,6,1
16984,2,4261.61,2011-08-01 17:37:00,312,39,1
16985,8,3998.7799999999997,2011-07-05 09:33:00,51,67,1
16986,1,172.5,2010-09-20 15:00:00,3,354,1
16987,4,887.95,2011-06-22 16:44:00,64,79,1
16988,1,256.55,2010-11-25 09:22:00,13,289,1
16989,2,890.7,2011-09-02 13:55:00,7,7,1
16990,2,344.0,2011-05-05 08:30:00,1,128,0
16991,1,1041.21,2010-10-14 14:08:00,74,330,0
16992,7,3009.9,2011-09-02 08:50:00,126,8,1
16996,8,1708.43,2011-08-10 14:34:00,30,30,1
16997,3,702.0,2011-02-24 17:28:00,7,197,0
16998,5,402.0,2011-07-13 09:44:00,2,59,0
17000,2,406.3,2010-11-08 13:35:00,26,305,0
17001,11,3972.19,2011-09-09 12:24:00,67,1,1
17002,3,1637.38,2011-05-08 11:21:00,35,125,1
17003,3,683.85,2010-11-02 13:15:00,71,311,0
17004,3,1917.82,2011-09-08 12:16:00,39,2,1
17006,3,673.73,2010-11-12 13:43:00,48,301,1
17007,6,805.61,2011-07-07 18:14:00,47,64,1
17008,1,81.36,2010-10-06 15:19:00,1,338,0
17015,1,520.55,2011-06-07 13:19:00,116,94,1
17017,21,8626.69,2011-06-30 14:48:00,101,71,1
17018,2,810.0,2011-01-18 08:46:00,9,235,1
17019,7,2329.93,2011-03-23 11:16:00,231,171,1
17021,2,372.49,2010-09-23 20:01:00,16,351,0
17022,1,189.0,2010-10-03 10:27:00,9,342,1
17023,1,195.62,2010-10-18 15:37:00,13,326,0
17024,2,56.25,2011-09-01 15:21:00,1,8,1
17025,3,304.17,2010-12-01 15:46:00,7,282,1
17026,3,175.83,2011-06-07 14:28:00,4,94,0
17027,5,834.05,2011-06-13 13:44:00,107,88,1
17029,4,1248.15,2011-08-21 11:06:00,13,20,0
17031,2,479.45,2011-07-08 09:38:00,15,64,1
17033,3,910.75,2011-05-09 16:01:00,22,123,1
17034,2,482.25,2011-02-25 10:10:00,23,197,1
17035,2,433.53000000000003,2011-04-08 11:23:00,27,155,0
17036,1,176.9,2010-11-21 14:26:00,12,292,0
17038,1,630.77,2010-10-20 16:04:00,41,324,1
17040,1,449.73,2011-07-25 10:19:00,15,47,0
17041,3,1114.19,2011-08-23 09:53:00,63,18,1
17042,4,915.02,2011-08-10 13:19:00,69,30,1
17043,4,618.84,2011-06-14 13:52:00,45,87,1
17044,6,6713.12,2010-11-30 10:48:00,43,284,1
17045,5,827.6800000000001,2011-08-18 17:09:00,44,22,0
17046,2,1189.96,2011-07-05 14:24:00,46,66,0
17047,3,1171.83,2011-05-18 16:51:00,61,114,1
17048,4,1426.63,2011-08-14 11:49:00,52,27,0
17049,8,4047.4,2011-08-14 12:33:00,164,27,1
17050,7,3486.04,2011-09-04 13:48:00,174,5,0
17051,2,423.44,2011-05-29 14:13:00,65,103,0
17053,1,498.48,2011-08-01 10:23:00,13,40,0
17054,4,1207.32,2011-07-25 09:58:00,58,47,1
17055,1,232.85000000000002,2010-09-20 12:21:00,24,355,0
17058,2,819.6600000000001,2011-05-24 13:50:00,42,108,1
17059,4,2237.1,2011-08-21 15:17:00,232,19,1
17060,1,234.24,2011-03-18 13:27:00,5,175,0
17061,10,4658.83,2011-08-21 10:44:00,48,20,1
17062,6,889.75,2011-01-30 11:01:00,82,223,0
17063,6,1421.92,2011-06-29 13:59:00,63,72,1
17064,2,457.40000000000003,2011-06-10 10:26:00,36,92,1
17068,24,4894.67,2011-09-06 12:10:00,163,4,1
17069,8,3052.4900000000002,2011-07-07 14:30:00,115,64,1
17070,2,437.42,2011-08-17 17:01:00,102,23,0
17071,7,1950.3200000000002,2011-07-28 16:04:00,83,43,1
17073,1,453.79,2011-08-22 14:37:00,56,18,1
17075,4,1095.75,2011-03-31 13:47:00,86,162,1
17076,3,544.12,2011-03-11 08:59:00,18,183,1
17080,3,378.58000000000004,2011-03-15 12:05:00,9,179,1
17081,2,382.94,2010-11-09 12:44:00,84,305,1
17082,2,1579.74,2011-01-25 14:36:00,43,227,1
17083,5,2390.32,2011-08-22 15:43:00,25,18,0
17084,1,2253.22,2010-11-08 14:20:00,132,305,1
17085,15,4946.59,2011-08-08 14:15:00,306,32,0
17088,2,1399.1100000000001,2011-06-10 09:23:00,72,92,1
17089,1,128.45,2010-11-18 15:33:00,4,295,0
17090,7,1305.54,2011-09-02 15:05:00,19,7,1
17091,10,3951.4,2011-09-02 14:56:00,152,7,1
17092,4,1838.73,2011-08-05 16:10:00,104,35,1
17094,2,402.20000000000005,2011-01-21 13:09:00,18,231,0
17095,3,858.36,2011-02-13 13:52:00,51,208,1
17096,5,1375.99,2011-07-19 17:02:00,55,52,1
17097,7,828.47,2011-08-31 15:35:00,136,9,1
17098,2,291.6,2010-11-23 12:13:00,7,291,0
17101,3,947.5,2011-06-14 14:49:00,34,87,1
17102,1,25.5,2011-03-23 10:08:00,1,171,0
17104,1,474.03000000000003,2010-10-12 12:21:00,19,333,0
17105,2,665.78,2011-07-03 15:53:00,80,68,0
17106,1,481.58000000000004,2010-11-15 14:11:00,51,298,0
17107,4,7195.48,2011-07-07 18:56:00,210,64,1
17109,3,690.32,2011-04-21 15:51:00,60,141,1
17110,1,163.29999999999998,2011-06-27 12:58:00,12,74,0
17111,1,227.97,2010-10-10 15:21:00,19,334,1
17114,6,601.9399999999999,2011-07-24 11:58:00,66,48,1
17115,2,612.82,2011-06-10 08:54:00,28,92,1
17117,1,116.2,2011-02-24 13:54:00,9,197,0
17118,1,157.02,2011-01-26 12:19:00,10,227,0
17120,1,307.46,2011-04-20 15:21:00,18,142,0
17121,1,314.74,2010-11-02 11:47:00,12,312,0
17122,3,468.48,2011-08-12 14:33:00,20,28,0
17123,2,759.8100000000001,2011-07-01 10:47:00,22,71,0
17124,1,294.24,2011-06-07 14:02:00,31,94,0
17126,8,1734.38,2011-07-10 13:52:00,277,61,0
17127,2,550.2,2010-10-07 09:54:00,9,338,0
17128,1,157.09,2011-01-09 12:02:00,14,244,0
17132,1,592.38,2010-09-13 16:31:00,30,361,0
17133,3,2478.79,2011-06-02 14:46:00,9,99,1
17134,3,625.3,2011-08-25 09:53:00,31,16,0
17135,3,727.05,2011-02-23 10:27:00,28,199,1
17137,1,191.48000000000002,2010-10-19 14:51:00,9,325,0
17138,2,525.4,2011-03-09 11:54:00,31,185,0
17139,11,9847.85,2011-08-09 11:56:00,297,32,1
17140,1,454.12,2011-04-06 13:33:00,16,156,0
17141,2,326.99,2010-10-17 14:54:00,76,327,0
17142,2,837.2,2011-04-14 18:22:00,43,148,0
17143,1,238.16,2010-10-18 15:27:00,31,326,0
17146,4,1046.38,2011-08-26 12:44:00,44,15,0
17147,3,1437.56,2011-05-17 10:57:00,53,116,1
17149,1,143.10000000000002,2010-09-14 14:56:00,6,360,0
17150,2,562.3,2010-11-28 11:27:00,28,286,0
17152,4,2016.5,2011-05-29 12:19:00,9,104,0
17155,1,143.3,2011-06-15 10:22:00,9,87,1
17157,1,161.46,2011-06-16 15:08:00,8,85,1
17158,2,698.5500000000001,2011-04-21 10:12:00,36,142,1
17159,1,528.45,2011-06-21 09:49:00,30,81,1
17160,8,5457.78,2011-08-22 13:32:00,124,18,1
17161,1,856.01,2010-09-21 16:44:00,52,353,0
17162,9,1463.66,2011-07-31 16:04:00,75,40,1
17163,1,265.44,2010-09-20 10:08:00,20,355,1
17164,3,1270.42,2011-07-11 12:47:00,53,61,1
17165,2,585.39,2011-02-28 16:39:00,33,193,0
17166,1,127.59,2011-05-20 08:18:00,10,113,1
17167,3,867.11,2010-11-25 10:05:00,64,289,0
17169,1,308.68,2011-06-09 13:16:00,18,92,1
17170,2,178.68,2010-11-30 15:55:00,8,283,0
17171,1,224.91,2011-02-23 16:37:00,16,198,0
17172,1,301.99,2010-10-05 12:02:00,10,340,1
17173,2,961.26,2011-08-15 10:28:00,13,26,1
17174,1,59.9,2011-05-06 11:47:00,4,127,0
17175,3,1132.63,2011-07-21 18:08:00,42,50,1
17176,1,306.13,2011-05-22 12:41:00,15,111,0
17179,5,1314.09,2011-06-14 16:48:00,71,87,0
17180,4,660.79,2011-04-12 16:20:00,83,150,1
17181,1,155.52,2010-12-01 12:38:00,2,283,1
17182,1,142.8,2010-10-13 10:09:00,4,332,0
17183,1,329.67,2011-08-26 15:25:00,9,14,1
17187,1,203.95,2011-04-27 12:39:00,10,136,0
17188,6,2220.77,2011-06-28 14:51:00,57,73,1
17189,2,383.75,2011-08-25 19:39:00,52,15,0
17190,3,539.46,2011-05-16 15:29:00,65,116,1
17191,8,2204.04,2011-09-06 12:15:00,177,4,1
17193,3,1014.3,2011-06-16 10:23:00,15,86,1
17194,2,262.62,2011-03-11 12:05:00,26,183,0
17196,1,327.75,2010-10-08 11:31:00,84,337,0
17198,2,521.66,2010-12-09 13:34:00,73,274,1
17200,2,191.65,2010-11-17 13:04:00,4,296,0
17202,1,160.65,2010-10-15 11:25:00,8,330,0
17203,4,2004.01,2010-11-16 13:07:00,84,297,1
17204,8,5205.360000000001,2011-06-17 14:46:00,105,84,0
17205,1,340.32,2010-10-19 16:11:00,10,325,1
17208,1,111.15,2010-11-09 12:50:00,21,305,0
17210,1,251.72,2010-11-12 12:15:00,47,302,0
17211,7,1658.02,2011-06-12 13:21:00,119,89,1
17212,1,226.85,2011-03-31 19:42:00,4,162,0
17213,5,1780.01,2011-07-21 15:47:00,67,50,1
17214,4,611.97,2011-04-04 16:28:00,56,158,1
17217,1,113.5,2011-04-19 17:19:00,9,143,0
17218,9,1999.01,2011-05-09 16:59:00,143,123,1
17219,1,144.9,2010-10-19 11:29:00,24,326,1
17220,11,2697.63,2011-09-01 15:59:00,255,8,1
17223,3,558.04,2011-02-02 15:57:00,62,219,0
17226,2,474.49,2011-02-04 11:52:00,24,218,0
17227,5,815.21,2011-06-20 10:13:00,34,82,1
17228,4,687.58,2011-05-16 10:40:00,69,117,1
17229,2,318.76,2011-09-04 13:56:00,39,5,0
17230,8,3638.41,2011-03-20 16:12:00,51,173,0
17231,9,2770.54,2011-08-05 16:19:00,279,35,1
17233,1,190.62,2010-09-17 13:20:00,20,357,1
17234,1,149.89,2011-06-10 11:20:00,14,92,0
17235,3,771.1,2010-12-02 13:38:00,21,281,1
17236,6,870.88,2011-06-13 15:47:00,70,88,1
17237,2,679.44,2010-11-29 11:51:00,58,285,1
17238,14,2809.94,2011-07-26 15:42:00,284,45,1
17239,3,881.0,2011-01-31 09:41:00,18,222,0
17241,2,328.05,2010-11-19 13:01:00,21,294,0
17242,2,1135.04,2011-08-23 14:55:00,30,17,0
17243,24,6739.46,2011-09-08 12:44:00,177,2,1
17244,3,610.49,2010-11-21 13:53:00,65,292,1
17245,1,171.45000000000002,2011-05-19 10:43:00,9,114,0
17248,1,318.65,2011-08-11 13:34:00,68,29,0
17249,1,68.03,2010-10-07 11:33:00,27,338,0
17250,1,162.65,2011-03-23 16:45:00,23,170,1
17251,2,492.58,2010-12-12 11:06:00,50,272,0
17252,2,348.90999999999997,2011-08-15 09:45:00,86,26,0
17254,1,198.29,2010-11-03 14:00:00,36,310,1
17255,3,598.48,2011-02-13 15:18:00,131,208,1
17256,2,240.0,2011-08-24 13:30:00,12,16,0
17257,2,189.78,2010-09-29 12:51:00,14,345,0
17258,1,133.45000000000002,2010-11-08 12:37:00,20,306,0
17259,4,835.85,2011-07-14 15:01:00,124,57,0
17260,1,120.95,2010-10-24 13:21:00,6,320,0
17262,4,955.3600000000001,2011-04-26 15:58:00,7,136,1
17263,1,63.440000000000005,2011-05-15 14:32:00,23,117,0
17264,1,268.28,2010-10-11 12:52:00,70,333,0
17265,2,550.01,2011-07-24 10:49:00,106,48,0
17266,1,113.06,2011-07-15 11:57:00,17,57,1
17267,2,317.2,2011-08-04 17:22:00,37,36,0
17268,5,886.04,2011-08-24 10:06:00,4,17,0
17269,1,491.81,2010-11-19 11:12:00,110,295,0
17272,2,1409.44,2011-05-24 13:46:00,59,108,1
17273,1,141.12,2010-10-11 15:57:00,12,333,0
17274,1,465.4,2010-11-09 12:06:00,52,305,1
17275,1,114.1,2010-11-21 13:26:00,23,292,0
17276,1,502.49,2010-11-02 16:20:00,50,311,0
17277,2,1065.3500000000001,2011-04-26 12:47:00,67,137,0
17278,1,246.04000000000002,2011-04-12 13:10:00,15,150,0
17280,1,118.86,2010-09-27 16:46:00,6,347,0
17281,2,287.55,2010-11-30 18:05:00,1,283,0
17282,3,1685.46,2011-08-01 14:29:00,79,39,0
17283,1,188.46,2010-11-26 11:53:00,15,288,0
17284,7,2629.62,2011-08-11 12:00:00,277,30,1
17286,2,237.81,2010-11-04 13:52:00,46,309,1
17287,8,1783.19,2011-07-19 14:59:00,130,52,1
17288,9,1714.5,2011-05-16 14:32:00,139,116,1
17289,3,632.76,2011-06-12 13:51:00,89,89,1
17290,2,505.07,2010-11-23 11:13:00,51,291,1
17291,1,550.8000000000001,2011-02-04 13:04:00,1,217,0
17293,6,1589.06,2011-08-12 14:03:00,65,28,1
17298,3,613.92,2011-08-30 16:43:00,32,10,0
17299,3,386.89,2011-08-31 14:22:00,41,9,1
17300,1,237.84,2010-11-14 10:56:00,24,300,0
17302,3,661.61,2011-08-09 09:04:00,48,32,1
17303,1,250.04,2010-12-13 13:32:00,53,270,0
17306,17,7851.1,2011-09-01 09:39:00,13,9,1
17307,4,1755.58,2010-11-09 13:40:00,15,304,0
17308,2,4511.76,2010-11-11 13:19:00,5,302,0
17309,2,110.5,2011-09-05 15:20:00,14,4,0
17310,1,260.1,2010-11-17 16:00:00,1,296,0
17311,3,1495.68,2011-01-27 10:56:00,51,226,1
17312,3,644.3,2011-07-24 11:52:00,11,48,0
17314,6,1841.55,2011-07-14 11:28:00,71,58,1
17315,35,7686.4400000000005,2011-08-31 15:49:00,371,9,1
17316,1,124.45,2010-10-15 14:35:00,35,329,0
17320,4,1630.3700000000001,2011-08-31 13:31:00,70,9,0
17321,2,515.89,2010-11-10 12:56:00,110,303,1
17322,4,808.04,2010-11-28 14:41:00,94,285,0
17323,5,662.4399999999999,2011-08-07 12:05:00,114,34,1
17324,3,1008.23,2011-01-12 11:21:00,18,241,1
17325,2,507.67,2011-03-04 13:09:00,31,189,0
17326,1,147.65,2010-10-27 15:38:00,36,317,0
17327,1,148.1,2010-10-26 09:54:00,3,319,0
17329,1,243.36,2011-01-28 15:29:00,16,224,1
17331,1,175.2,2011-08-08 11:55:00,1,33,0
17334,3,635.1500000000001,2011-02-10 14:59:00,20,211,0
17335,1,353.23,2010-11-21 10:17:00,15,293,0
17337,4,1981.06,2011-07-11 14:55:00,421,60,0
17338,11,8108.06,2011-08-17 14:22:00,432,23,1
17339,2,243.36,2011-09-06 13:29:00,9,3,0
17340,9,10244.97,2011-08-11 12:58:00,181,29,1
17341,3,682.29,2011-07-06 12:33:00,147,66,0
17342,1,300.4,2010-11-25 11:07:00,6,289,0
17343,2,393.59000000000003,2010-12-19 15:07:00,26,264,0
17345,4,579.52,2011-09-07 14:09:00,78,2,1
17346,13,2070.26,2011-08-28 15:01:00,277,12,1
17348,3,743.72,2011-02-15 10:49:00,141,207,1
17349,3,514.51,2011-06-13 14:29:00,68,88,0
17350,1,160.91,2010-11-10 16:15:00,31,303,1
17351,3,709.3,2011-06-23 19:29:00,19,78,1
17353,2,1740.0,2011-08-02 17:19:00,5,38,0
17354,3,1740.8999999999999,2010-10-07 13:42:00,73,337,1
17355,1,273.31,2010-11-18 13:18:00,28,295,0
17356,1,178.22,2011-02-01 11:07:00,19,221,0
17358,4,743.79,2011-02-09 16:57:00,116,212,0
17360,4,953.17,2011-06-08 17:09:00,137,93,1
17361,2,263.92,2011-06-06 14:02:00,16,95,1
17362,3,501.17,2011-04-14 14:43:00,57,148,0
17363,3,920.46,2010-11-09 17:11:00,34,304,0
17364,10,4621.11,2011-07-25 12:58:00,230,46,1
17365,8,3874.05,2011-06-23 10:44:00,244,79,1
17366,1,593.75,2010-10-03 16:04:00,57,341,0
17367,1,167.55,2011-04-15 14:21:00,33,147,0
17368,9,1894.85,2011-09-07 14:47:00,108,2,1
17370,2,228.06,2011-09-08 14:19:00,16,1,1
17371,1,92.14,2010-12-13 15:20:00,7,270,1
17372,11,1989.6000000000001,2011-06-26 14:06:00,254,75,1
17373,4,644.1800000000001,2011-07-28 17:15:00,41,43,1
17374,3,727.11,2011-05-05 09:05:00,34,128,0
17375,4,660.55,2011-05-24 15:45:00,77,108,0
17376,2,215.04,2011-02-01 14:12:00,21,220,1
17377,22,6786.22,2011-08-05 15:40:00,176,35,1
17378,1,10.95,2010-11-30 18:46:00,1,283,0
17380,1,123.6,2010-10-01 16:42:00,2,343,0
17381,29,25565.35,2011-09-01 15:52:00,43,8,1
17382,3,476.88,2010-09-30 10:53:00,7,345,1
17383,1,110.7,2010-09-12 14:54:00,2,362,1
17384,1,227.64999999999998,2011-05-04 16:07:00,3,128,1
17386,6,1823.69,2011-09-01 13:47:00,18,8,1
17388,5,1427.5500000000002,2011-07-31 12:34:00,19,41,1
17389,37,28147.98,2011-09-05 10:00:00,52,5,1
17390,1,149.3,2010-10-15 11:29:00,12,330,0
17391,2,508.8,2011-06-29 09:58:00,2,73,0
17392,3,585.92,2011-02-06 12:48:00,66,216,0
17393,1,186.55,2010-10-25 11:10:00,20,320,0
17394,1,203.86999999999998,2011-05-04 13:22:00,4,128,0
17396,12,5880.6,2011-07-14 10:24:00,26,58,1
17397,1,516.87,2010-10-19 13:20:00,44,325,1
17398,3,653.38,2011-08-17 09:48:00,30,24,0
17400,5,2097.84,2011-08-05 15:38:00,175,35,0
17402,11,2742.27,2011-08-30 12:32:00,69,11,1
17403,1,118.95,2010-09-15 12:29:00,13,360,1
17404,12,26378.77,2011-08-08 13:12:00,98,32,1
17405,1,393.31,2011-07-12 14:17:00,41,59,1
17406,4,2484.87,2011-01-10 15:07:00,104,242,0
17407,1,552.9,2010-10-24 11:57:00,23,321,0
17408,1,32.65,2011-06-29 12:53:00,2,72,0
17409,5,4533.49,2011-06-08 10:36:00,29,94,0
17410,2,419.55,2011-09-04 16:08:00,22,5,1
17411,2,587.62,2011-03-23 13:44:00,29,170,1
17412,6,1578.3700000000001,2011-05-27 14:55:00,44,105,1
17413,1,340.29999999999995,2010-10-31 12:33:00,8,314,0
17414,2,882.3199999999999,2011-06-08 11:43:00,6,94,1
17416,12,8779.94,2011-08-22 09:30:00,233,19,1
17418,2,373.99,2011-01-20 11:39:00,24,233,1
17419,10,3544.52,2011-07-19 12:39:00,136,53,1
17420,5,746.26,2011-06-21 15:07:00,34,80,1
17421,2,928.61,2010-11-18 16:57:00,44,295,0
17422,8,2710.06,2011-09-07 15:00:00,123,2,1
17423,2,869.96,2011-05-06 09:14:00,28,127,1
17426,8,6100.05,2011-09-09 15:51:00,210,0,1
